"location","activity","date","change","value","source","roll"
"Greater London","Retail & Rec",2021-04-02,-62,38,"Google",99.5714285714286
"Greater London","Parks",2021-04-02,45,145,"Google",113.857142857143
"Greater London","Retail & Rec",2021-04-03,-65,35,"Google",87.7142857142857
"Greater London","Parks",2021-04-03,-1,99,"Google",95.7142857142857
"Greater London","Retail & Rec",2021-04-04,-69,31,"Google",77.2857142857143
"Greater London","Parks",2021-04-04,81,181,"Google",96.5714285714286
"Greater London","Retail & Rec",2021-04-05,-61,39,"Google",81.1428571428571
"Greater London","Parks",2021-04-05,48,148,"Google",96.8571428571429
"Greater London","Retail & Rec",2021-04-06,-59,41,"Google",82
"Greater London","Parks",2021-04-06,14,114,"Google",93.2857142857143
"Greater London","Retail & Rec",2021-04-07,-60,40,"Google",84.8571428571429
"Greater London","Parks",2021-04-07,12,112,"Google",96.4285714285714
"Greater London","Retail & Rec",2021-04-08,-59,41,"Google",76.4285714285714
"Greater London","Parks",2021-04-08,27,127,"Google",89
"Greater London","Retail & Rec",2021-04-09,-61,39,"Google",73.4285714285714
"Greater London","Parks",2021-04-09,32,132,"Google",86.4285714285714
"Greater London","Retail & Rec",2021-04-10,-66,34,"Google",75
"Greater London","Parks",2021-04-10,-20,80,"Google",80.7142857142857
"Greater London","Retail & Rec",2021-04-11,-61,39,"Google",70.2857142857143
"Greater London","Parks",2021-04-11,35,135,"Google",83.7142857142857
"Greater London","Retail & Rec",2021-04-12,-34,66,"Google",75
"Greater London","Parks",2021-04-12,36,136,"Google",88.8571428571429
"Greater London","Retail & Rec",2021-04-13,-42,58,"Google",78.2857142857143
"Greater London","Parks",2021-04-13,28,128,"Google",91.7142857142857
"Greater London","Retail & Rec",2021-04-14,-43,57,"Google",88.4285714285714
"Greater London","Parks",2021-04-14,32,132,"Google",101.714285714286
"Greater London","Retail & Rec",2021-04-15,-45,55,"Google",90.2857142857143
"Greater London","Parks",2021-04-15,13,113,"Google",97
"Greater London","Retail & Rec",2021-04-16,-45,55,"Google",85.4285714285714
"Greater London","Parks",2021-04-16,33,133,"Google",96.1428571428571
"Greater London","Retail & Rec",2021-04-17,-46,54,"Google",85.5714285714286
"Greater London","Parks",2021-04-17,33,133,"Google",96.4285714285714
"Greater London","Retail & Rec",2021-04-18,-43,57,"Google",85.7142857142857
"Greater London","Parks",2021-04-18,61,161,"Google",100.857142857143
"Greater London","Retail & Rec",2021-04-19,-40,60,"Google",93.2857142857143
"Greater London","Parks",2021-04-19,66,166,"Google",109.142857142857
"Greater London","Retail & Rec",2021-04-20,-44,56,"Google",98.1428571428571
"Greater London","Parks",2021-04-20,43,143,"Google",110.857142857143
"Greater London","Retail & Rec",2021-04-21,-45,55,"Google",99.7142857142857
"Greater London","Parks",2021-04-21,24,124,"Google",109.285714285714
"Greater London","Retail & Rec",2021-04-22,-43,57,"Google",94.4285714285714
"Greater London","Parks",2021-04-22,44,144,"Google",106.428571428571
"Greater London","Retail & Rec",2021-04-23,-44,56,"Google",90.7142857142857
"Greater London","Parks",2021-04-23,44,144,"Google",103.285714285714
"Greater London","Retail & Rec",2021-04-24,-44,56,"Google",90.8571428571429
"Greater London","Parks",2021-04-24,38,138,"Google",102.714285714286
"Greater London","Retail & Rec",2021-04-25,-43,57,"Google",93.1428571428571
"Greater London","Parks",2021-04-25,33,133,"Google",104
"Greater London","Retail & Rec",2021-04-26,-41,59,"Google",91.8571428571429
"Greater London","Parks",2021-04-26,42,142,"Google",104.142857142857
"Greater London","Retail & Rec",2021-04-27,-43,57,"Google",91.7142857142857
"Greater London","Parks",2021-04-27,34,134,"Google",102.857142857143
"Greater London","Retail & Rec",2021-04-28,-49,51,"Google",90.4285714285714
"Greater London","Parks",2021-04-28,-5,95,"Google",95.8571428571429
"Greater London","Retail & Rec",2021-04-29,-44,56,"Google",84.8571428571429
"Greater London","Parks",2021-04-29,19,119,"Google",93.4285714285714
"Greater London","Retail & Rec",2021-04-30,-43,57,"Google",81.2857142857143
"Greater London","Parks",2021-04-30,19,119,"Google",90.1428571428571
"Greater London","Retail & Rec",2021-05-01,-44,56,"Google",79
"Greater London","Parks",2021-05-01,6,106,"Google",86.8571428571429
"Greater London","Retail & Rec",2021-05-02,-42,58,"Google",81.5714285714286
"Greater London","Parks",2021-05-02,24,124,"Google",91.2857142857143
"Greater London","Retail & Rec",2021-05-03,-40,60,"Google",82.8571428571429
"Greater London","Parks",2021-05-03,26,126,"Google",92.7142857142857
"Greater London","Retail & Rec",2021-05-04,-47,53,"Google",83.2857142857143
"Greater London","Parks",2021-05-04,2,102,"Google",89.8571428571429
"Greater London","Retail & Rec",2021-05-05,-47,53,"Google",82.2857142857143
"Greater London","Parks",2021-05-05,7,107,"Google",89.2857142857143
"Greater London","Retail & Rec",2021-05-06,-43,57,"Google",79.7142857142857
"Greater London","Parks",2021-05-06,26,126,"Google",89.1428571428571
"Greater London","Retail & Rec",2021-05-07,-44,56,"Google",79.1428571428571
"Greater London","Parks",2021-05-07,26,126,"Google",89.5714285714286
"Greater London","Retail & Rec",2021-05-08,-51,49,"Google",82
"Greater London","Parks",2021-05-08,-30,70,"Google",84.4285714285714
"Greater London","Retail & Rec",2021-05-09,-40,60,"Google",77.7142857142857
"Greater London","Parks",2021-05-09,50,150,"Google",91
"Greater London","Retail & Rec",2021-05-10,-40,60,"Google",81.5714285714286
"Greater London","Parks",2021-05-10,34,134,"Google",92.7142857142857
"Greater London","Retail & Rec",2021-05-11,-41,59,"Google",83.1428571428571
"Greater London","Parks",2021-05-11,31,131,"Google",94.8571428571429
"Greater London","Retail & Rec",2021-05-12,-40,60,"Google",93.4285714285714
"Greater London","Parks",2021-05-12,32,132,"Google",103.714285714286
"Greater London","Retail & Rec",2021-05-13,-46,54,"Google",90
"Greater London","Parks",2021-05-13,4,104,"Google",96.2857142857143
"Greater London","Retail & Rec",2021-05-14,-44,56,"Google",85.1428571428571
"Greater London","Parks",2021-05-14,15,115,"Google",93.1428571428571
"Greater London","Retail & Rec",2021-05-15,-45,55,"Google",82.2857142857143
"Greater London","Parks",2021-05-15,-9,91,"Google",86.7142857142857
"Greater London","Retail & Rec",2021-05-16,-45,55,"Google",75.7142857142857
"Greater London","Parks",2021-05-16,-10,90,"Google",80.8571428571429
"Greater London","Retail & Rec",2021-05-17,-36,64,"Google",75.1428571428571
"Greater London","Parks",2021-05-17,10,110,"Google",82.8571428571429
"Greater London","Retail & Rec",2021-05-18,-37,63,"Google",75.4285714285714
"Greater London","Parks",2021-05-18,15,115,"Google",84
"Greater London","Retail & Rec",2021-05-19,-37,63,"Google",80
"Greater London","Parks",2021-05-19,22,122,"Google",89.5714285714286
"Greater London","Retail & Rec",2021-05-20,-38,62,"Google",85.5714285714286
"Greater London","Parks",2021-05-20,4,104,"Google",91.2857142857143
"Greater London","Retail & Rec",2021-05-21,-41,59,"Google",84
"Greater London","Parks",2021-05-21,-15,85,"Google",87.1428571428571
"Greater London","Retail & Rec",2021-05-22,-37,63,"Google",79.7142857142857
"Greater London","Parks",2021-05-22,-2,98,"Google",84.7142857142857
"Greater London","Retail & Rec",2021-05-23,-37,63,"Google",76.2857142857143
"Greater London","Parks",2021-05-23,-2,98,"Google",81.4285714285714
"Greater London","Retail & Rec",2021-05-24,-37,63,"Google",75.5714285714286
"Greater London","Parks",2021-05-24,7,107,"Google",82.4285714285714
"Greater London","Retail & Rec",2021-05-25,-37,63,"Google",79.2857142857143
"Greater London","Parks",2021-05-25,12,112,"Google",86.2857142857143
"Greater London","Retail & Rec",2021-05-26,-36,64,"Google",81.4285714285714
"Greater London","Parks",2021-05-26,24,124,"Google",90.1428571428571
"Greater London","Retail & Rec",2021-05-27,-30,70,"Google",86.1428571428571
"Greater London","Parks",2021-05-27,47,147,"Google",98.1428571428571
"Greater London","Retail & Rec",2021-05-28,-32,68,"Google",92.5714285714286
"Greater London","Parks",2021-05-28,21,121,"Google",100.857142857143
"Greater London","Retail & Rec",2021-05-29,-33,67,"Google",94.4285714285714
"Greater London","Parks",2021-05-29,30,130,"Google",103.857142857143
"Greater London","Retail & Rec",2021-05-30,-25,75,"Google",96.8571428571429
"Greater London","Parks",2021-05-30,67,167,"Google",110.714285714286
"Greater London","Retail & Rec",2021-05-31,-21,79,"Google",101
"Greater London","Parks",2021-05-31,140,240,"Google",125.571428571429
"Greater London","Retail & Rec",2021-06-01,-28,72,"Google",118.571428571429
"Greater London","Parks",2021-06-01,73,173,"Google",133.714285714286
"Greater London","Retail & Rec",2021-06-02,-30,70,"Google",125.142857142857
"Greater London","Parks",2021-06-02,61,161,"Google",137.428571428571
"Greater London","Retail & Rec",2021-06-03,-28,72,"Google",123.857142857143
"Greater London","Parks",2021-06-03,64,164,"Google",136
"Greater London","Retail & Rec",2021-06-04,-39,61,"Google",110.428571428571
"Greater London","Parks",2021-06-04,-20,80,"Google",111.571428571429
"Greater London","Retail & Rec",2021-06-05,-33,67,"Google",96.4285714285714
"Greater London","Parks",2021-06-05,41,141,"Google",106.571428571429
"Greater London","Retail & Rec",2021-06-06,-31,69,"Google",93.4285714285714
"Greater London","Parks",2021-06-06,38,138,"Google",102.857142857143
"Greater London","Retail & Rec",2021-06-07,-28,72,"Google",89.7142857142857
"Greater London","Parks",2021-06-07,65,165,"Google",104.571428571429
"Greater London","Retail & Rec",2021-06-08,-30,70,"Google",103.142857142857
"Greater London","Parks",2021-06-08,60,160,"Google",116.428571428571
"Greater London","Retail & Rec",2021-06-09,-30,70,"Google",106.285714285714
"Greater London","Parks",2021-06-09,63,163,"Google",119.714285714286
"Greater London","Retail & Rec",2021-06-10,-30,70,"Google",110
"Greater London","Parks",2021-06-10,45,145,"Google",120.428571428571
"Greater London","Retail & Rec",2021-06-11,-32,68,"Google",106.571428571429
"Greater London","Parks",2021-06-11,34,134,"Google",115.714285714286
"Greater London","Retail & Rec",2021-06-12,-34,66,"Google",102.285714285714
"Greater London","Parks",2021-06-12,39,139,"Google",112.142857142857
"Greater London","Retail & Rec",2021-06-13,-33,67,"Google",98.4285714285714
"Greater London","Parks",2021-06-13,59,159,"Google",111.142857142857
"Greater London","Retail & Rec",2021-06-14,-30,70,"Google",100.428571428571
"Greater London","Parks",2021-06-14,60,160,"Google",113.571428571429
"Greater London","Retail & Rec",2021-06-15,-31,69,"Google",104.285714285714
"Greater London","Parks",2021-06-15,46,146,"Google",115.714285714286
"Greater London","Retail & Rec",2021-06-16,-32,68,"Google",105.571428571429
"Greater London","Parks",2021-06-16,48,148,"Google",117.142857142857
"Greater London","Retail & Rec",2021-06-17,-35,65,"Google",103.714285714286
"Greater London","Parks",2021-06-17,6,106,"Google",108.857142857143
"Greater London","Retail & Rec",2021-06-18,-40,60,"Google",94.5714285714286
"Greater London","Parks",2021-06-18,-23,77,"Google",95.7142857142857
"Greater London","Retail & Rec",2021-06-19,-35,65,"Google",84.1428571428571
"Greater London","Parks",2021-06-19,-8,92,"Google",87.5714285714286
"Greater London","Retail & Rec",2021-06-20,-29,71,"Google",76.5714285714286
"Greater London","Parks",2021-06-20,4,104,"Google",82.1428571428571
"Greater London","Retail & Rec",2021-06-21,-35,65,"Google",76.2857142857143
"Greater London","Parks",2021-06-21,-6,94,"Google",81.1428571428571
"Greater London","Retail & Rec",2021-06-22,-31,69,"Google",80
"Greater London","Parks",2021-06-22,17,117,"Google",87.4285714285714
"Greater London","Retail & Rec",2021-06-23,-30,70,"Google",84.2857142857143
"Greater London","Parks",2021-06-23,46,146,"Google",95
"Greater London","Retail & Rec",2021-06-24,-30,70,"Google",90.1428571428571
"Greater London","Parks",2021-06-24,35,135,"Google",100.142857142857
"Greater London","Retail & Rec",2021-06-25,-31,69,"Google",96.5714285714286
"Greater London","Parks",2021-06-25,24,124,"Google",104.428571428571
"Greater London","Retail & Rec",2021-06-26,-31,69,"Google",97.5714285714286
"Greater London","Parks",2021-06-26,25,125,"Google",105.428571428571
"Greater London","Retail & Rec",2021-06-27,-32,68,"Google",94.2857142857143
"Greater London","Parks",2021-06-27,7,107,"Google",99.5714285714286
"Greater London","Retail & Rec",2021-06-28,-30,70,"Google",90.2857142857143
"Greater London","Parks",2021-06-28,24,124,"Google",98.1428571428571
"Greater London","Retail & Rec",2021-06-29,-34,66,"Google",89.8571428571429
"Greater London","Parks",2021-06-29,3,103,"Google",94.7142857142857
"Greater London","Retail & Rec",2021-06-30,-32,68,"Google",86.5714285714286
"Greater London","Parks",2021-06-30,25,125,"Google",94.7142857142857
"Greater London","Retail & Rec",2021-07-01,-29,71,"Google",89.5714285714286
"Greater London","Parks",2021-07-01,45,145,"Google",100.285714285714
"Greater London","Retail & Rec",2021-07-02,-32,68,"Google",92.2857142857143
"Greater London","Parks",2021-07-02,37,137,"Google",102.428571428571
"Greater London","Retail & Rec",2021-07-03,-35,65,"Google",97
"Greater London","Parks",2021-07-03,-1,99,"Google",101.428571428571
"Greater London","Retail & Rec",2021-07-04,-30,70,"Google",93.5714285714286
"Greater London","Parks",2021-07-04,12,112,"Google",99.4285714285714
"Greater London","Retail & Rec",2021-07-05,-28,72,"Google",89
"Greater London","Parks",2021-07-05,36,136,"Google",98.7142857142857
"Greater London","Retail & Rec",2021-07-06,-33,67,"Google",88.7142857142857
"Greater London","Parks",2021-07-06,-2,98,"Google",93.4285714285714
"Greater London","Retail & Rec",2021-07-07,-29,71,"Google",89.4285714285714
"Greater London","Parks",2021-07-07,25,125,"Google",97.2857142857143
"Greater London","Retail & Rec",2021-07-08,-31,69,"Google",91.1428571428571
"Greater London","Parks",2021-07-08,32,132,"Google",99.7142857142857
"Greater London","Retail & Rec",2021-07-09,-32,68,"Google",90
"Greater London","Parks",2021-07-09,30,130,"Google",99
"Greater London","Retail & Rec",2021-07-10,-33,67,"Google",94.5714285714286
"Greater London","Parks",2021-07-10,1,101,"Google",98.8571428571429
"Greater London","Retail & Rec",2021-07-11,-25,75,"Google",91.7142857142857
"Greater London","Parks",2021-07-11,31,131,"Google",100.571428571429
"Greater London","Retail & Rec",2021-07-12,-34,66,"Google",91.1428571428571
"Greater London","Parks",2021-07-12,14,114,"Google",97.7142857142857
"Greater London","Retail & Rec",2021-07-13,-31,69,"Google",89
"Greater London","Parks",2021-07-13,36,136,"Google",98.8571428571429
"Greater London","Retail & Rec",2021-07-14,-30,70,"Google",94.4285714285714
"Greater London","Parks",2021-07-14,43,143,"Google",104.142857142857
"Greater London","Retail & Rec",2021-07-15,-30,70,"Google",95.4285714285714
"Greater London","Parks",2021-07-15,32,132,"Google",104.857142857143
"Greater London","Retail & Rec",2021-07-16,-30,70,"Google",98.5714285714286
"Greater London","Parks",2021-07-16,48,148,"Google",109.857142857143
"Greater London","Retail & Rec",2021-07-17,-34,66,"Google",99.8571428571429
"Greater London","Parks",2021-07-17,34,134,"Google",109
"Greater London","Retail & Rec",2021-07-18,-33,67,"Google",98.1428571428571
"Greater London","Parks",2021-07-18,50,150,"Google",109.571428571429
"Greater London","Retail & Rec",2021-07-19,-26,74,"Google",101.285714285714
"Greater London","Parks",2021-07-19,53,153,"Google",113.142857142857
"Greater London","Retail & Rec",2021-07-20,-31,69,"Google",101.857142857143
"Greater London","Parks",2021-07-20,45,145,"Google",113.142857142857
"Greater London","Retail & Rec",2021-07-21,-29,71,"Google",104.142857142857
"Greater London","Parks",2021-07-21,48,148,"Google",115.714285714286
"Greater London","Retail & Rec",2021-07-22,-28,72,"Google",104.571428571429
"Greater London","Parks",2021-07-22,53,153,"Google",115.857142857143
"Greater London","Retail & Rec",2021-07-23,-30,70,"Google",104
"Greater London","Parks",2021-07-23,35,135,"Google",113.428571428571
"Greater London","Retail & Rec",2021-07-24,-35,65,"Google",102
"Greater London","Parks",2021-07-24,-4,96,"Google",105.571428571429
"Greater London","Retail & Rec",2021-07-25,-35,65,"Google",93.7142857142857
"Greater London","Parks",2021-07-25,-14,86,"Google",95.7142857142857
"Greater London","Retail & Rec",2021-07-26,-25,75,"Google",84.5714285714286
"Greater London","Parks",2021-07-26,53,153,"Google",96.4285714285714
"Greater London","Retail & Rec",2021-07-27,-29,71,"Google",87.2857142857143
"Greater London","Parks",2021-07-27,22,122,"Google",95.4285714285714
"Greater London","Retail & Rec",2021-07-28,-32,68,"Google",91.4285714285714
"Greater London","Parks",2021-07-28,-1,99,"Google",96.2857142857143
"Greater London","Retail & Rec",2021-07-29,-25,75,"Google",94.7142857142857
"Greater London","Parks",2021-07-29,43,143,"Google",104.428571428571
"Greater London","Retail & Rec",2021-07-30,-33,67,"Google",92.1428571428571
"Greater London","Parks",2021-07-30,-11,89,"Google",94.7142857142857
"Greater London","Retail & Rec",2021-07-31,-33,67,"Google",86.8571428571429
"Greater London","Parks",2021-07-31,-7,93,"Google",90.4285714285714
"Greater London","Retail & Rec",2021-08-01,-27,73,"Google",86.7142857142857
"Greater London","Parks",2021-08-01,16,116,"Google",92.5714285714286
"Greater London","Retail & Rec",2021-08-02,-24,76,"Google",83
"Greater London","Parks",2021-08-02,40,140,"Google",93.4285714285714
"Greater London","Retail & Rec",2021-08-03,-27,73,"Google",91.1428571428571
"Greater London","Parks",2021-08-03,32,132,"Google",100.428571428571
"Greater London","Retail & Rec",2021-08-04,-26,74,"Google",97.7142857142857
"Greater London","Parks",2021-08-04,45,145,"Google",108
"Greater London","Retail & Rec",2021-08-05,-29,71,"Google",101.571428571429
"Greater London","Parks",2021-08-05,10,110,"Google",106.428571428571
"Greater London","Retail & Rec",2021-08-06,-33,67,"Google",96
"Greater London","Parks",2021-08-06,-2,98,"Google",99.5714285714286
"Greater London","Retail & Rec",2021-08-07,-35,65,"Google",90
"Greater London","Parks",2021-08-07,-21,79,"Google",90.7142857142857
"Greater London","Retail & Rec",2021-08-08,-31,69,"Google",79.8571428571429
"Greater London","Parks",2021-08-08,-6,94,"Google",83.1428571428571
"Greater London","Retail & Rec",2021-08-09,-28,72,"Google",77.7142857142857
"Greater London","Parks",2021-08-09,9,109,"Google",83.7142857142857
"Greater London","Retail & Rec",2021-08-10,-24,76,"Google",80.5714285714286
"Greater London","Parks",2021-08-10,47,147,"Google",92.2857142857143
"Greater London","Retail & Rec",2021-08-11,-25,75,"Google",91.7142857142857
"Greater London","Parks",2021-08-11,51,151,"Google",103.428571428571
"Greater London","Retail & Rec",2021-08-12,-27,73,"Google",100.428571428571
"Greater London","Parks",2021-08-12,29,129,"Google",108.571428571429
"Greater London","Retail & Rec",2021-08-13,-31,69,"Google",102.857142857143
"Greater London","Parks",2021-08-13,17,117,"Google",108.714285714286
"Greater London","Retail & Rec",2021-08-14,-32,68,"Google",97.4285714285714
"Greater London","Parks",2021-08-14,16,116,"Google",103.285714285714
"Greater London","Retail & Rec",2021-08-15,-27,73,"Google",92.1428571428571
"Greater London","Parks",2021-08-15,29,129,"Google",100.142857142857
"Greater London","Retail & Rec",2021-08-16,-25,75,"Google",92.4285714285714
"Greater London","Parks",2021-08-16,31,131,"Google",101.285714285714
"Greater London","Retail & Rec",2021-08-17,-28,72,"Google",94.8571428571429
"Greater London","Parks",2021-08-17,12,112,"Google",101.142857142857
"Greater London","Retail & Rec",2021-08-18,-27,73,"Google",95
"Greater London","Parks",2021-08-18,31,131,"Google",103.285714285714
"Greater London","Retail & Rec",2021-08-19,-26,74,"Google",95.4285714285714
"Greater London","Parks",2021-08-19,33,133,"Google",103.714285714286
"Greater London","Retail & Rec",2021-08-20,-30,70,"Google",95
"Greater London","Parks",2021-08-20,20,120,"Google",101.857142857143
"Greater London","Retail & Rec",2021-08-21,-34,66,"Google",95.2857142857143
"Greater London","Parks",2021-08-21,-11,89,"Google",97.5714285714286
"Greater London","Retail & Rec",2021-08-22,-28,72,"Google",89.1428571428571
"Greater London","Parks",2021-08-22,10,110,"Google",94.2857142857143
"Greater London","Retail & Rec",2021-08-23,-22,78,"Google",86.4285714285714
"Greater London","Parks",2021-08-23,53,153,"Google",98.2857142857143
"Greater London","Retail & Rec",2021-08-24,-24,76,"Google",92
"Greater London","Parks",2021-08-24,41,141,"Google",102.714285714286
"Greater London","Retail & Rec",2021-08-25,-24,76,"Google",100.857142857143
"Greater London","Parks",2021-08-25,46,146,"Google",111.428571428571
"Greater London","Retail & Rec",2021-08-26,-24,76,"Google",106.571428571429
"Greater London","Parks",2021-08-26,23,123,"Google",113
"Greater London","Retail & Rec",2021-08-27,-27,73,"Google",101.571428571429
"Greater London","Parks",2021-08-27,22,122,"Google",108.142857142857
"Greater London","Retail & Rec",2021-08-28,-31,69,"Google",97.8571428571429
"Greater London","Parks",2021-08-28,10,110,"Google",102.714285714286
"Greater London","Retail & Rec",2021-08-29,-22,78,"Google",93
"Greater London","Parks",2021-08-29,32,132,"Google",101
"Greater London","Retail & Rec",2021-08-30,-21,79,"Google",94.7142857142857
"Greater London","Parks",2021-08-30,48,148,"Google",105.428571428571
"Greater London","Retail & Rec",2021-08-31,-25,75,"Google",98.7142857142857
"Greater London","Parks",2021-08-31,15,115,"Google",105.285714285714
"Greater London","Retail & Rec",2021-09-01,-26,74,"Google",100.142857142857
"Greater London","Parks",2021-09-01,20,120,"Google",106.142857142857
"Greater London","Retail & Rec",2021-09-02,-24,76,"Google",98.1428571428571
"Greater London","Parks",2021-09-02,25,125,"Google",104.714285714286
"Greater London","Retail & Rec",2021-09-03,-27,73,"Google",94
"Greater London","Parks",2021-09-03,20,120,"Google",100.428571428571
"Greater London","Retail & Rec",2021-09-04,-28,72,"Google",94.2857142857143
"Greater London","Parks",2021-09-04,6,106,"Google",98.8571428571429
"Greater London","Retail & Rec",2021-09-05,-19,81,"Google",93.2857142857143
"Greater London","Parks",2021-09-05,55,155,"Google",104.571428571429
"Greater London","Retail & Rec",2021-09-06,-20,80,"Google",98.1428571428571
"Greater London","Parks",2021-09-06,58,158,"Google",110.285714285714
"Greater London","Retail & Rec",2021-09-07,-24,76,"Google",104
"Greater London","Parks",2021-09-07,52,152,"Google",115.428571428571
"Greater London","Retail & Rec",2021-09-08,-25,75,"Google",111
"Greater London","Parks",2021-09-08,50,150,"Google",120.857142857143
"Greater London","Retail & Rec",2021-09-09,-26,74,"Google",109.285714285714
"Greater London","Parks",2021-09-09,20,120,"Google",115
"Greater London","Retail & Rec",2021-09-10,-28,72,"Google",102.714285714286
"Greater London","Parks",2021-09-10,10,110,"Google",107.571428571429
"Greater London","Retail & Rec",2021-09-11,-25,75,"Google",96.5714285714286
"Greater London","Parks",2021-09-11,17,117,"Google",102.571428571429
"Greater London","Retail & Rec",2021-09-12,-22,78,"Google",92.2857142857143
"Greater London","Parks",2021-09-12,36,136,"Google",101.142857142857
"Greater London","Retail & Rec",2021-09-13,-22,78,"Google",95.1428571428571
"Greater London","Parks",2021-09-13,39,139,"Google",104.714285714286
"Greater London","Retail & Rec",2021-09-14,-30,70,"Google",99
"Greater London","Parks",2021-09-14,-8,92,"Google",101.428571428571
"Greater London","Retail & Rec",2021-09-15,-24,76,"Google",95.5714285714286
"Greater London","Parks",2021-09-15,27,127,"Google",102.571428571429
"Greater London","Retail & Rec",2021-09-16,-23,77,"Google",94.1428571428571
"Greater London","Parks",2021-09-16,42,142,"Google",103.285714285714
"Greater London","Retail & Rec",2021-09-17,-26,74,"Google",94
"Greater London","Parks",2021-09-17,22,122,"Google",101.428571428571
"Greater London","Retail & Rec",2021-09-18,-25,75,"Google",99
"Greater London","Parks",2021-09-18,23,123,"Google",105.714285714286
"Greater London","Retail & Rec",2021-09-19,-23,77,"Google",98.5714285714286
"Greater London","Parks",2021-09-19,8,108,"Google",103
"Greater London","Retail & Rec",2021-09-20,-22,78,"Google",93.8571428571429
"Greater London","Parks",2021-09-20,30,130,"Google",101.857142857143
"Greater London","Retail & Rec",2021-09-21,-23,77,"Google",95.4285714285714
"Greater London","Parks",2021-09-21,36,136,"Google",104.142857142857
"Greater London","Retail & Rec",2021-09-22,-22,78,"Google",97.7142857142857
"Greater London","Parks",2021-09-22,39,139,"Google",106.571428571429
"Greater London","Retail & Rec",2021-09-23,-22,78,"Google",102.285714285714
"Greater London","Parks",2021-09-23,29,129,"Google",109.571428571429
"Greater London","Retail & Rec",2021-09-24,-23,77,"Google",102
"Greater London","Parks",2021-09-24,33,133,"Google",110
"Greater London","Retail & Rec",2021-09-25,-24,76,"Google",101.428571428571
"Greater London","Parks",2021-09-25,11,111,"Google",106.142857142857
"Greater London","Retail & Rec",2021-09-26,-20,80,"Google",97.7142857142857
"Greater London","Parks",2021-09-26,34,134,"Google",105.714285714286
"Greater London","Retail & Rec",2021-09-27,-25,75,"Google",98
"Greater London","Parks",2021-09-27,18,118,"Google",103.857142857143
"Greater London","Retail & Rec",2021-09-28,-28,72,"Google",95.1428571428571
"Greater London","Parks",2021-09-28,-3,97,"Google",98.1428571428571
"Greater London","Retail & Rec",2021-09-29,-25,75,"Google",93
"Greater London","Parks",2021-09-29,11,111,"Google",97.4285714285714
"Greater London","Retail & Rec",2021-09-30,-23,77,"Google",89.2857142857143
"Greater London","Parks",2021-09-30,0,100,"Google",92.8571428571429
"Greater London","Retail & Rec",2021-10-01,-26,74,"Google",86.5714285714286
"Greater London","Parks",2021-10-01,-2,98,"Google",90.2857142857143
"Greater London","Retail & Rec",2021-10-02,-30,70,"Google",86.4285714285714
"Greater London","Parks",2021-10-02,-38,62,"Google",84.5714285714286
"Greater London","Retail & Rec",2021-10-03,-16,84,"Google",80.7142857142857
"Greater London","Parks",2021-10-03,26,126,"Google",87.7142857142857
"Greater London","Retail & Rec",2021-10-04,-23,77,"Google",84.4285714285714
"Greater London","Parks",2021-10-04,10,110,"Google",89.5714285714286
"Greater London","Retail & Rec",2021-10-05,-26,74,"Google",86.1428571428571
"Greater London","Parks",2021-10-05,-5,95,"Google",89.7142857142857
"Greater London","Retail & Rec",2021-10-06,-23,77,"Google",91.8571428571429
"Greater London","Parks",2021-10-06,18,118,"Google",96.7142857142857
"Greater London","Retail & Rec",2021-10-07,-24,76,"Google",89.5714285714286
"Greater London","Parks",2021-10-07,7,107,"Google",93.8571428571429
"Greater London","Retail & Rec",2021-10-08,-24,76,"Google",89
"Greater London","Parks",2021-10-08,3,103,"Google",93.1428571428571
"Greater London","Retail & Rec",2021-10-09,-21,79,"Google",90.8571428571429
"Greater London","Parks",2021-10-09,9,109,"Google",95.4285714285714
"Greater London","Retail & Rec",2021-10-10,-19,81,"Google",90.1428571428571
"Greater London","Parks",2021-10-10,14,114,"Google",95.5714285714286
"Greater London","Retail & Rec",2021-10-11,-21,79,"Google",91.5714285714286
"Greater London","Parks",2021-10-11,26,126,"Google",98.7142857142857
"Greater London","Retail & Rec",2021-10-12,-23,77,"Google",95
"Greater London","Parks",2021-10-12,6,106,"Google",98.8571428571429
"Greater London","Retail & Rec",2021-10-13,-23,77,"Google",94.2857142857143
"Greater London","Parks",2021-10-13,13,113,"Google",98.8571428571429
"Greater London","Retail & Rec",2021-10-14,-22,78,"Google",93.7142857142857
"Greater London","Parks",2021-10-14,14,114,"Google",98.7142857142857
"Greater London","Retail & Rec",2021-10-15,-24,76,"Google",91.5714285714286
"Greater London","Parks",2021-10-15,3,103,"Google",95.2857142857143
"Greater London","Retail & Rec",2021-10-16,-23,77,"Google",91.1428571428571
"Greater London","Parks",2021-10-16,-11,89,"Google",92.8571428571429
"Greater London","Retail & Rec",2021-10-17,-18,82,"Google",88.4285714285714
"Greater London","Parks",2021-10-17,11,111,"Google",93.1428571428571
"Greater London","Retail & Rec",2021-10-18,-21,79,"Google",88.1428571428571
"Greater London","Parks",2021-10-18,9,109,"Google",92.8571428571429
"London","Walking",2020-02-27,23.88,123.88,"Apple",128.825714285714
"London","Walking",2020-02-28,33.76,133.76,"Apple",125.941428571429
"London","Walking",2020-02-29,53.92,153.92,"Apple",123.612857142857
"London","Walking",2020-03-01,9.26000000000001,109.26,"Apple",124.305714285714
